,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBMAS,POBFEM,REL_H_M,P_18YMAS,P_60YMAS,P_0A2,P_3A5,P_6A11,P_12A14,P_15A17,P_18A24,PEA,PE_INAC,POCUPADA,PDESOCUP,PSINDER,PDER_SS,TVIVHAB,VIVPAR_HAB,PROM_OCUP,GRAPROES,CVE_ENT,Entidad federativa,CVE_MUN,Nombre del municipio,CVE_LOC,Nombre de la localidad,Folio de la AGEB,Población total ,Viviendas particulares habitadas,Población de 15 años y más con educación básica incompleta,Población de 15 a 24 años que no asiste a la escuela,Población sin derechohabiencia a servicios de salud,Personas que viven en hacinamiento,Viviendas que no disponen de excusado o sanitario,Viviendas que no disponen de lavadora,Viviendas que no disponen de refrigerador,Viviendas que no disponen de teléfono fijo,Población de 15 años o más analfabeta,Población de 6 a 14 años que no asiste a la escuela,Viviendas con piso de tierra,Viviendas que no disponen de agua entubada de la red pública,Viviendas que no disponen de drenaje,Viviendas que no disponen de energía eléctrica,Grado de rezago social (clases latentes) 
19,15,México,93,Tepetlaoxtoc,3,Total AGEB urbana,010A,0,2588,1227,1361,90,1653,228,168,153,311,155,148,306,1011,925,989,22,1165,1419,604,604,4,9,15,México,93.0,Tepetlaoxtoc,3.0,CONCEPCIÓN JOLALPAN,150930003010A,2588.0,604.0,34.8,55.1,45.0,5.4,2.2,29.8,15.4,58.1,3.3,1.7,2.2,4.6,1.7,0.5,Bajo
20,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,028A,0,3257,1476,1781,83,2561,532,77,91,215,123,132,374,1538,1273,1485,53,709,2487,940,921,3,12,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001028A,3257.0,921.0,16.3,25.7,21.8,0.3,0.4,9.3,2.4,14.1,1.2,1.2,0.1,0.3,0.0,0.0,Bajo
21,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,028A,0,3257,1476,1781,83,2561,532,77,91,215,123,132,374,1538,1273,1485,53,709,2487,940,921,3,12,15,México,51.0,Lerma,7.0,COLONIA ÁLVARO OBREGÓN,150510007028A,2155.0,503.0,28.5,58.2,25.0,4.9,3.6,44.5,28.2,77.3,6.1,1.3,3.2,1.6,1.6,0.0,Bajo
22,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,028A,0,3257,1476,1781,83,2561,532,77,91,215,123,132,374,1538,1273,1485,53,709,2487,940,921,3,12,15,México,67.0,Otzolotepec,14.0,SANTA ANA JILOTZINGO,150670014028A,77.0,17.0,63.4,100.0,44.2,23.5,29.4,64.7,88.2,94.1,7.3,0.0,23.5,23.5,23.5,5.9,Medio
23,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,028A,0,3257,1476,1781,83,2561,532,77,91,215,123,132,374,1538,1273,1485,53,709,2487,940,921,3,12,15,México,88.0,Tenancingo,35.0,SAN JUAN XOCHIACA,150880035028A,3536.0,790.0,47.9,62.6,34.2,5.6,4.2,52.4,38.7,66.3,10.7,4.7,9.1,13.7,4.2,1.1,Medio
24,15,México,51,Lerma,7,Total AGEB urbana,028A,0,2155,1058,1097,96,1391,137,135,119,244,142,121,334,777,848,749,28,539,1592,504,503,4,9,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001028A,3257.0,921.0,16.3,25.7,21.8,0.3,0.4,9.3,2.4,14.1,1.2,1.2,0.1,0.3,0.0,0.0,Bajo
25,15,México,51,Lerma,7,Total AGEB urbana,028A,0,2155,1058,1097,96,1391,137,135,119,244,142,121,334,777,848,749,28,539,1592,504,503,4,9,15,México,51.0,Lerma,7.0,COLONIA ÁLVARO OBREGÓN,150510007028A,2155.0,503.0,28.5,58.2,25.0,4.9,3.6,44.5,28.2,77.3,6.1,1.3,3.2,1.6,1.6,0.0,Bajo
26,15,México,51,Lerma,7,Total AGEB urbana,028A,0,2155,1058,1097,96,1391,137,135,119,244,142,121,334,777,848,749,28,539,1592,504,503,4,9,15,México,67.0,Otzolotepec,14.0,SANTA ANA JILOTZINGO,150670014028A,77.0,17.0,63.4,100.0,44.2,23.5,29.4,64.7,88.2,94.1,7.3,0.0,23.5,23.5,23.5,5.9,Medio
27,15,México,51,Lerma,7,Total AGEB urbana,028A,0,2155,1058,1097,96,1391,137,135,119,244,142,121,334,777,848,749,28,539,1592,504,503,4,9,15,México,88.0,Tenancingo,35.0,SAN JUAN XOCHIACA,150880035028A,3536.0,790.0,47.9,62.6,34.2,5.6,4.2,52.4,38.7,66.3,10.7,4.7,9.1,13.7,4.2,1.1,Medio
28,15,México,67,Otzolotepec,14,Total AGEB urbana,028A,0,77,35,42,83,39,*,5,8,17,6,*,9,26,21,25,*,34,43,17,17,5,6,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001028A,3257.0,921.0,16.3,25.7,21.8,0.3,0.4,9.3,2.4,14.1,1.2,1.2,0.1,0.3,0.0,0.0,Bajo
29,15,México,67,Otzolotepec,14,Total AGEB urbana,028A,0,77,35,42,83,39,*,5,8,17,6,*,9,26,21,25,*,34,43,17,17,5,6,15,México,51.0,Lerma,7.0,COLONIA ÁLVARO OBREGÓN,150510007028A,2155.0,503.0,28.5,58.2,25.0,4.9,3.6,44.5,28.2,77.3,6.1,1.3,3.2,1.6,1.6,0.0,Bajo
30,15,México,67,Otzolotepec,14,Total AGEB urbana,028A,0,77,35,42,83,39,*,5,8,17,6,*,9,26,21,25,*,34,43,17,17,5,6,15,México,67.0,Otzolotepec,14.0,SANTA ANA JILOTZINGO,150670014028A,77.0,17.0,63.4,100.0,44.2,23.5,29.4,64.7,88.2,94.1,7.3,0.0,23.5,23.5,23.5,5.9,Medio
31,15,México,67,Otzolotepec,14,Total AGEB urbana,028A,0,77,35,42,83,39,*,5,8,17,6,*,9,26,21,25,*,34,43,17,17,5,6,15,México,88.0,Tenancingo,35.0,SAN JUAN XOCHIACA,150880035028A,3536.0,790.0,47.9,62.6,34.2,5.6,4.2,52.4,38.7,66.3,10.7,4.7,9.1,13.7,4.2,1.1,Medio
32,15,México,88,Tenancingo,35,Total AGEB urbana,028A,0,3536,1724,1812,95,2221,337,232,201,426,213,194,475,1152,1452,1090,62,1211,2276,805,790,4,7,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001028A,3257.0,921.0,16.3,25.7,21.8,0.3,0.4,9.3,2.4,14.1,1.2,1.2,0.1,0.3,0.0,0.0,Bajo
33,15,México,88,Tenancingo,35,Total AGEB urbana,028A,0,3536,1724,1812,95,2221,337,232,201,426,213,194,475,1152,1452,1090,62,1211,2276,805,790,4,7,15,México,51.0,Lerma,7.0,COLONIA ÁLVARO OBREGÓN,150510007028A,2155.0,503.0,28.5,58.2,25.0,4.9,3.6,44.5,28.2,77.3,6.1,1.3,3.2,1.6,1.6,0.0,Bajo
34,15,México,88,Tenancingo,35,Total AGEB urbana,028A,0,3536,1724,1812,95,2221,337,232,201,426,213,194,475,1152,1452,1090,62,1211,2276,805,790,4,7,15,México,67.0,Otzolotepec,14.0,SANTA ANA JILOTZINGO,150670014028A,77.0,17.0,63.4,100.0,44.2,23.5,29.4,64.7,88.2,94.1,7.3,0.0,23.5,23.5,23.5,5.9,Medio
35,15,México,88,Tenancingo,35,Total AGEB urbana,028A,0,3536,1724,1812,95,2221,337,232,201,426,213,194,475,1152,1452,1090,62,1211,2276,805,790,4,7,15,México,88.0,Tenancingo,35.0,SAN JUAN XOCHIACA,150880035028A,3536.0,790.0,47.9,62.6,34.2,5.6,4.2,52.4,38.7,66.3,10.7,4.7,9.1,13.7,4.2,1.1,Medio
36,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,035A,0,4788,2306,2482,93,3439,463,223,221,470,180,234,595,2141,1702,2027,114,971,3792,1307,1300,4,11,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001035A,4788.0,1300.0,25.2,48.1,20.3,4.1,0.9,15.5,4.5,25.2,2.2,2.8,0.1,0.8,0.4,0.0,Bajo
37,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,035A,0,4788,2306,2482,93,3439,463,223,221,470,180,234,595,2141,1702,2027,114,971,3792,1307,1300,4,11,15,México,51.0,Lerma,22.0,SAN NICOLÁS PERALTA,150510022035A,2321.0,555.0,44.3,75.5,25.1,5.6,3.1,44.3,31.7,76.9,6.9,3.4,3.2,0.4,3.4,0.0,Bajo
38,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,035A,0,4788,2306,2482,93,3439,463,223,221,470,180,234,595,2141,1702,2027,114,971,3792,1307,1300,4,11,15,México,88.0,Tenancingo,21.0,SAN MARTÍN COAPAXTONGO,150880021035A,2865.0,604.0,55.3,77.2,42.5,19.1,6.8,77.2,64.6,89.2,6.2,5.9,27.6,26.5,19.2,1.7,Medio
39,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,035A,0,4788,2306,2482,93,3439,463,223,221,470,180,234,595,2141,1702,2027,114,971,3792,1307,1300,4,11,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,151060001035A,5489.0,1160.0,34.2,58.0,31.3,7.0,2.1,48.9,26.2,52.7,3.5,1.7,2.9,3.3,2.6,0.3,Bajo
40,15,México,51,Lerma,22,Total AGEB urbana,035A,0,2321,1162,1159,100,1448,171,165,161,309,130,102,302,885,793,825,60,583,1724,557,555,4,8,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001035A,4788.0,1300.0,25.2,48.1,20.3,4.1,0.9,15.5,4.5,25.2,2.2,2.8,0.1,0.8,0.4,0.0,Bajo
41,15,México,51,Lerma,22,Total AGEB urbana,035A,0,2321,1162,1159,100,1448,171,165,161,309,130,102,302,885,793,825,60,583,1724,557,555,4,8,15,México,51.0,Lerma,22.0,SAN NICOLÁS PERALTA,150510022035A,2321.0,555.0,44.3,75.5,25.1,5.6,3.1,44.3,31.7,76.9,6.9,3.4,3.2,0.4,3.4,0.0,Bajo
42,15,México,51,Lerma,22,Total AGEB urbana,035A,0,2321,1162,1159,100,1448,171,165,161,309,130,102,302,885,793,825,60,583,1724,557,555,4,8,15,México,88.0,Tenancingo,21.0,SAN MARTÍN COAPAXTONGO,150880021035A,2865.0,604.0,55.3,77.2,42.5,19.1,6.8,77.2,64.6,89.2,6.2,5.9,27.6,26.5,19.2,1.7,Medio
43,15,México,51,Lerma,22,Total AGEB urbana,035A,0,2321,1162,1159,100,1448,171,165,161,309,130,102,302,885,793,825,60,583,1724,557,555,4,8,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,151060001035A,5489.0,1160.0,34.2,58.0,31.3,7.0,2.1,48.9,26.2,52.7,3.5,1.7,2.9,3.3,2.6,0.3,Bajo
44,15,México,88,Tenancingo,21,Total AGEB urbana,035A,0,2865,1421,1444,98,1643,147,209,196,431,179,204,457,990,1017,966,24,1219,1636,604,604,5,7,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001035A,4788.0,1300.0,25.2,48.1,20.3,4.1,0.9,15.5,4.5,25.2,2.2,2.8,0.1,0.8,0.4,0.0,Bajo
45,15,México,88,Tenancingo,21,Total AGEB urbana,035A,0,2865,1421,1444,98,1643,147,209,196,431,179,204,457,990,1017,966,24,1219,1636,604,604,5,7,15,México,51.0,Lerma,22.0,SAN NICOLÁS PERALTA,150510022035A,2321.0,555.0,44.3,75.5,25.1,5.6,3.1,44.3,31.7,76.9,6.9,3.4,3.2,0.4,3.4,0.0,Bajo
46,15,México,88,Tenancingo,21,Total AGEB urbana,035A,0,2865,1421,1444,98,1643,147,209,196,431,179,204,457,990,1017,966,24,1219,1636,604,604,5,7,15,México,88.0,Tenancingo,21.0,SAN MARTÍN COAPAXTONGO,150880021035A,2865.0,604.0,55.3,77.2,42.5,19.1,6.8,77.2,64.6,89.2,6.2,5.9,27.6,26.5,19.2,1.7,Medio
47,15,México,88,Tenancingo,21,Total AGEB urbana,035A,0,2865,1421,1444,98,1643,147,209,196,431,179,204,457,990,1017,966,24,1219,1636,604,604,5,7,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,151060001035A,5489.0,1160.0,34.2,58.0,31.3,7.0,2.1,48.9,26.2,52.7,3.5,1.7,2.9,3.3,2.6,0.3,Bajo
48,15,México,106,Toluca,1,Total AGEB urbana,035A,0,5489,2690,2799,96,3595,382,269,319,628,317,327,776,2290,1928,2226,64,1716,3729,1171,1160,5,9,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001035A,4788.0,1300.0,25.2,48.1,20.3,4.1,0.9,15.5,4.5,25.2,2.2,2.8,0.1,0.8,0.4,0.0,Bajo
49,15,México,106,Toluca,1,Total AGEB urbana,035A,0,5489,2690,2799,96,3595,382,269,319,628,317,327,776,2290,1928,2226,64,1716,3729,1171,1160,5,9,15,México,51.0,Lerma,22.0,SAN NICOLÁS PERALTA,150510022035A,2321.0,555.0,44.3,75.5,25.1,5.6,3.1,44.3,31.7,76.9,6.9,3.4,3.2,0.4,3.4,0.0,Bajo
50,15,México,106,Toluca,1,Total AGEB urbana,035A,0,5489,2690,2799,96,3595,382,269,319,628,317,327,776,2290,1928,2226,64,1716,3729,1171,1160,5,9,15,México,88.0,Tenancingo,21.0,SAN MARTÍN COAPAXTONGO,150880021035A,2865.0,604.0,55.3,77.2,42.5,19.1,6.8,77.2,64.6,89.2,6.2,5.9,27.6,26.5,19.2,1.7,Medio
51,15,México,106,Toluca,1,Total AGEB urbana,035A,0,5489,2690,2799,96,3595,382,269,319,628,317,327,776,2290,1928,2226,64,1716,3729,1171,1160,5,9,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,151060001035A,5489.0,1160.0,34.2,58.0,31.3,7.0,2.1,48.9,26.2,52.7,3.5,1.7,2.9,3.3,2.6,0.3,Bajo
52,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,067A,0,6274,2947,3327,89,4598,725,204,209,466,243,287,721,2896,2227,2710,186,1477,4524,1879,1788,3,12,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001067A,6274.0,1788.0,14.3,35.2,23.5,0.8,0.3,13.9,2.7,19.4,0.7,2.3,0.2,0.1,0.2,0.0,Bajo
53,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,074A,0,3144,1430,1714,83,2411,522,92,88,235,131,140,344,1495,1168,1403,92,898,2195,972,957,3,11,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001074A,3144.0,957.0,19.2,39.3,28.6,1.4,0.5,24.9,7.5,26.6,1.5,3.0,0.2,0.0,0.0,0.0,Bajo
54,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,081A,0,3260,1525,1735,88,2462,553,100,95,215,117,108,313,1604,1073,1495,109,882,2209,1056,1002,3,12,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001081A,3260.0,1002.0,15.3,41.6,27.1,1.1,0.9,15.9,4.8,18.6,0.7,3.6,0.2,0.0,0.0,0.0,Bajo
55,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,081A,0,3260,1525,1735,88,2462,553,100,95,215,117,108,313,1604,1073,1495,109,882,2209,1056,1002,3,12,15,México,25.0,Chalco,1.0,CHALCO DE DÍAZ COVARRUBIAS,150250001081A,5373.0,1319.0,39.5,67.2,54.2,13.6,0.4,38.2,24.1,52.7,3.9,5.1,3.9,0.5,0.3,0.2,Bajo
56,15,México,25,Chalco,1,Total AGEB urbana,081A,0,5373,2598,2775,94,3312,253,350,383,655,287,330,778,2185,1731,2095,90,2911,2399,1337,1319,4,8,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001081A,3260.0,1002.0,15.3,41.6,27.1,1.1,0.9,15.9,4.8,18.6,0.7,3.6,0.2,0.0,0.0,0.0,Bajo
57,15,México,25,Chalco,1,Total AGEB urbana,081A,0,5373,2598,2775,94,3312,253,350,383,655,287,330,778,2185,1731,2095,90,2911,2399,1337,1319,4,8,15,México,25.0,Chalco,1.0,CHALCO DE DÍAZ COVARRUBIAS,150250001081A,5373.0,1319.0,39.5,67.2,54.2,13.6,0.4,38.2,24.1,52.7,3.9,5.1,3.9,0.5,0.3,0.2,Bajo
58,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,099A,0,1259,626,633,99,888,127,50,52,122,50,52,132,572,413,534,38,411,796,384,369,3,11,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001099A,1259.0,369.0,23.4,35.9,32.6,1.4,0.3,13.6,3.5,14.4,1.4,5.2,1.4,0.3,0.0,0.0,Bajo
59,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,099A,0,1259,626,633,99,888,127,50,52,122,50,52,132,572,413,534,38,411,796,384,369,3,11,15,México,25.0,Chalco,16.0,SAN MATEO HUITZILZINGO,150250016099A,658.0,141.0,43.3,70.5,59.1,11.3,2.1,51.1,28.4,56.0,4.4,2.8,7.1,2.1,2.8,0.7,Bajo
60,15,México,25,Chalco,16,Total AGEB urbana,099A,0,658,322,336,96,399,29,44,36,106,35,35,104,244,224,240,4,389,266,142,141,5,8,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,090020001099A,1259.0,369.0,23.4,35.9,32.6,1.4,0.3,13.6,3.5,14.4,1.4,5.2,1.4,0.3,0.0,0.0,Bajo
61,15,México,25,Chalco,16,Total AGEB urbana,099A,0,658,322,336,96,399,29,44,36,106,35,35,104,244,224,240,4,389,266,142,141,5,8,15,México,25.0,Chalco,16.0,SAN MATEO HUITZILZINGO,150250016099A,658.0,141.0,43.3,70.5,59.1,11.3,2.1,51.1,28.4,56.0,4.4,2.8,7.1,2.1,2.8,0.7,Bajo
62,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1004,0,6765,3290,3475,95,4751,548,303,293,603,332,384,865,3198,2252,3059,139,1646,5008,1887,1854,4,11,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011004,6765.0,1854.0,22.3,39.5,24.3,4.0,1.2,17.8,6.1,30.5,2.0,2.1,0.6,0.3,0.1,0.1,Bajo
63,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1004,0,6765,3290,3475,95,4751,548,303,293,603,332,384,865,3198,2252,3059,139,1646,5008,1887,1854,4,11,15,México,25.0,Chalco,16.0,SAN MATEO HUITZILZINGO,1502500161004,1466.0,337.0,43.3,66.0,60.2,13.4,0.3,47.5,32.6,74.5,3.7,4.3,5.0,28.5,9.8,0.6,Medio
64,15,México,25,Chalco,16,Total AGEB urbana,1004,0,1466,742,724,102,842,47,99,98,205,94,119,187,540,514,519,21,882,575,340,337,4,8,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011004,6765.0,1854.0,22.3,39.5,24.3,4.0,1.2,17.8,6.1,30.5,2.0,2.1,0.6,0.3,0.1,0.1,Bajo
65,15,México,25,Chalco,16,Total AGEB urbana,1004,0,1466,742,724,102,842,47,99,98,205,94,119,187,540,514,519,21,882,575,340,337,4,8,15,México,25.0,Chalco,16.0,SAN MATEO HUITZILZINGO,1502500161004,1466.0,337.0,43.3,66.0,60.2,13.4,0.3,47.5,32.6,74.5,3.7,4.3,5.0,28.5,9.8,0.6,Medio
66,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1019,0,1649,810,839,97,1191,177,60,67,132,71,79,198,741,598,707,34,374,1225,460,444,4,11,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011019,1649.0,444.0,22.0,37.9,22.7,6.3,0.4,15.1,4.1,19.8,2.4,1.5,0.0,0.9,0.5,0.0,Bajo
67,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1019,0,1649,810,839,97,1191,177,60,67,132,71,79,198,741,598,707,34,374,1225,460,444,4,11,15,México,25.0,Chalco,16.0,SAN MATEO HUITZILZINGO,1502500161019,859.0,184.0,35.2,58.6,52.4,12.6,2.7,44.0,26.6,60.9,2.9,4.3,8.2,9.8,3.3,0.0,Bajo
68,15,México,25,Chalco,16,Total AGEB urbana,1019,0,859,428,431,99,527,36,43,67,117,46,50,124,325,298,304,21,450,400,187,184,5,9,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011019,1649.0,444.0,22.0,37.9,22.7,6.3,0.4,15.1,4.1,19.8,2.4,1.5,0.0,0.9,0.5,0.0,Bajo
69,15,México,25,Chalco,16,Total AGEB urbana,1019,0,859,428,431,99,527,36,43,67,117,46,50,124,325,298,304,21,450,400,187,184,5,9,15,México,25.0,Chalco,16.0,SAN MATEO HUITZILZINGO,1502500161019,859.0,184.0,35.2,58.6,52.4,12.6,2.7,44.0,26.6,60.9,2.9,4.3,8.2,9.8,3.3,0.0,Bajo
70,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1023,0,5099,2454,2645,93,3775,692,185,198,415,205,242,551,2340,1870,2213,127,1179,3836,1431,1405,4,11,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011023,5099.0,1405.0,22.4,39.8,23.1,1.6,0.4,14.4,3.9,18.1,1.8,2.3,0.2,1.7,0.0,0.0,Bajo
71,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1023,0,5099,2454,2645,93,3775,692,185,198,415,205,242,551,2340,1870,2213,127,1179,3836,1431,1405,4,11,15,México,25.0,Chalco,10.0,SAN JUAN TEZOMPA,1502500101023,2019.0,495.0,40.7,64.3,52.8,12.0,1.4,38.2,29.7,59.4,5.2,3.6,3.4,2.6,1.4,0.2,Bajo
72,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1023,0,5099,2454,2645,93,3775,692,185,198,415,205,242,551,2340,1870,2213,127,1179,3836,1431,1405,4,11,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,1510600011023,3287.0,854.0,14.5,30.2,30.7,1.5,0.2,17.0,7.1,25.1,1.6,0.4,0.6,8.1,0.4,0.0,Bajo
73,15,México,25,Chalco,10,Total AGEB urbana,1023,0,2019,978,1041,94,1252,126,127,126,258,128,124,265,789,714,749,40,1067,949,496,495,4,8,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011023,5099.0,1405.0,22.4,39.8,23.1,1.6,0.4,14.4,3.9,18.1,1.8,2.3,0.2,1.7,0.0,0.0,Bajo
74,15,México,25,Chalco,10,Total AGEB urbana,1023,0,2019,978,1041,94,1252,126,127,126,258,128,124,265,789,714,749,40,1067,949,496,495,4,8,15,México,25.0,Chalco,10.0,SAN JUAN TEZOMPA,1502500101023,2019.0,495.0,40.7,64.3,52.8,12.0,1.4,38.2,29.7,59.4,5.2,3.6,3.4,2.6,1.4,0.2,Bajo
75,15,México,25,Chalco,10,Total AGEB urbana,1023,0,2019,978,1041,94,1252,126,127,126,258,128,124,265,789,714,749,40,1067,949,496,495,4,8,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,1510600011023,3287.0,854.0,14.5,30.2,30.7,1.5,0.2,17.0,7.1,25.1,1.6,0.4,0.6,8.1,0.4,0.0,Bajo
76,15,México,106,Toluca,1,Total AGEB urbana,1023,0,3287,1585,1702,93,2174,186,147,158,361,171,201,424,1403,1139,1349,54,1009,2199,879,854,4,12,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011023,5099.0,1405.0,22.4,39.8,23.1,1.6,0.4,14.4,3.9,18.1,1.8,2.3,0.2,1.7,0.0,0.0,Bajo
77,15,México,106,Toluca,1,Total AGEB urbana,1023,0,3287,1585,1702,93,2174,186,147,158,361,171,201,424,1403,1139,1349,54,1009,2199,879,854,4,12,15,México,25.0,Chalco,10.0,SAN JUAN TEZOMPA,1502500101023,2019.0,495.0,40.7,64.3,52.8,12.0,1.4,38.2,29.7,59.4,5.2,3.6,3.4,2.6,1.4,0.2,Bajo
78,15,México,106,Toluca,1,Total AGEB urbana,1023,0,3287,1585,1702,93,2174,186,147,158,361,171,201,424,1403,1139,1349,54,1009,2199,879,854,4,12,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,1510600011023,3287.0,854.0,14.5,30.2,30.7,1.5,0.2,17.0,7.1,25.1,1.6,0.4,0.6,8.1,0.4,0.0,Bajo
79,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1038,0,7376,3556,3820,93,5106,594,342,354,756,382,412,869,3335,2511,3195,140,1915,5416,2022,2015,4,10,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011038,7376.0,2015.0,28.4,48.4,26.0,5.1,0.7,24.9,9.5,36.4,1.9,2.9,0.2,0.6,0.1,0.0,Bajo
80,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1038,0,7376,3556,3820,93,5106,594,342,354,756,382,412,869,3335,2511,3195,140,1915,5416,2022,2015,4,10,15,México,25.0,Chalco,20.0,SANTA CATARINA AYOTZINGO,1502500201038,1814.0,435.0,44.1,67.2,58.3,13.1,1.4,52.9,38.4,63.9,5.9,3.7,5.3,11.3,3.9,0.2,Bajo
81,9,Distrito Federal,2,Azcapotzalco,1,Total AGEB urbana,1038,0,7376,3556,3820,93,5106,594,342,354,756,382,412,869,3335,2511,3195,140,1915,5416,2022,2015,4,10,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,1510600011038,638.0,148.0,25.6,39.7,40.0,6.1,0.7,29.1,19.6,48.6,1.4,3.4,2.0,1.4,0.0,0.0,Bajo
82,15,México,25,Chalco,20,Total AGEB urbana,1038,0,1814,871,943,92,1108,111,105,102,234,121,126,243,652,697,628,24,1057,739,441,435,4,8,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011038,7376.0,2015.0,28.4,48.4,26.0,5.1,0.7,24.9,9.5,36.4,1.9,2.9,0.2,0.6,0.1,0.0,Bajo
83,15,México,25,Chalco,20,Total AGEB urbana,1038,0,1814,871,943,92,1108,111,105,102,234,121,126,243,652,697,628,24,1057,739,441,435,4,8,15,México,25.0,Chalco,20.0,SANTA CATARINA AYOTZINGO,1502500201038,1814.0,435.0,44.1,67.2,58.3,13.1,1.4,52.9,38.4,63.9,5.9,3.7,5.3,11.3,3.9,0.2,Bajo
84,15,México,25,Chalco,20,Total AGEB urbana,1038,0,1814,871,943,92,1108,111,105,102,234,121,126,243,652,697,628,24,1057,739,441,435,4,8,15,México,106.0,Toluca,1.0,TOLUCA DE LERDO,1510600011038,638.0,148.0,25.6,39.7,40.0,6.1,0.7,29.1,19.6,48.6,1.4,3.4,2.0,1.4,0.0,0.0,Bajo
85,15,México,106,Toluca,1,Total AGEB urbana,1038,0,638,305,333,92,390,27,27,39,80,38,43,73,262,206,248,14,255,362,155,148,4,10,9,Distrito Federal,2.0,Azcapotzalco,1.0,AZCAPOTZALCO,0900200011038,7376.0,2015.0,28.4,48.4,26.0,5.1,0.7,24.9,9.5,36.4,1.9,2.9,0.2,0.6,0.1,0.0,Bajo
86,15,México,106,Toluca,1,Total AGEB urbana,1038,0,638,305,333,92,390,27,27,39,80,38,43,73,262,206,248,14,255,362,155,148,4,10,15,México,25.0,Chalco,20.0,SANTA CATARINA AYOTZINGO,1502500201038,1814.0,435.0,44.1,67.2,58.3,13.1,1.4,52.9,38.4,63.9,5.9,3.7,5.3,11.3,3.9,0.2,Bajo
