NOM_ENT,NOM_MUN,AGEB,POBTOT,PEA,Porcentaje_x,PE_INAC,Porcentaje_y,POCUPADA,Porcentaje_x,PDESOCUP,Porcentaje_y
México,Ecatepec de Morelos,879,4368,1879,43.01739927,1529,35.00457875,1811,41.46062271,68,1.556776557
México,Ecatepec de Morelos,883,5491,2245,40.88508468,2058,37.47951193,2151,39.1731925,94,1.711892187
México,Ecatepec de Morelos,898,2638,1115,42.26686884,859,32.56254738,1059,40.14404852,56,2.122820318
México,Ecatepec de Morelos,900,5924,2514,42.4375422,1986,33.52464551,2387,40.29372046,127,2.143821742
México,Ecatepec de Morelos,915,5975,2524,42.24267782,2047,34.25941423,2341,39.17991632,183,3.062761506
México,Ecatepec de Morelos,934,3177,1363,42.90210891,1133,35.66257476,1292,40.66729619,71,2.234812716
México,Ecatepec de Morelos,949,3623,1481,40.87772564,1281,35.35743859,1474,40.68451559,7,0.193210047
México,Ecatepec de Morelos,953,3048,1247,40.91207349,1111,36.45013123,1227,40.25590551,20,0.656167979
México,Ecatepec de Morelos,968,4225,1738,41.13609467,1494,35.36094675,1690,40,48,1.136094675
México,Ecatepec de Morelos,972,2964,1297,43.75843455,974,32.86099865,1243,41.9365722,54,1.821862348
México,Ecatepec de Morelos,987,1620,691,42.65432099,547,33.7654321,671,41.41975309,20,1.234567901
México,Ecatepec de Morelos,991,2853,1165,40.8342096,994,34.84051875,1147,40.20329478,18,0.630914826
México,Ecatepec de Morelos,1006,10242,4244,41.43721929,3815,37.24858426,4058,39.62116774,186,1.816051552
México,Ecatepec de Morelos,1010,8249,3695,44.79330828,2739,33.20402473,3567,43.24160504,128,1.551703237
México,Ecatepec de Morelos,1025,3642,1622,44.53596925,1231,33.80010983,1553,42.64140582,69,1.894563427
México,Ecatepec de Morelos,103A,4103,1759,42.87106995,1464,35.68120887,1649,40.1901048,110,2.680965147
México,Ecatepec de Morelos,1044,6377,2738,42.93554963,2098,32.89948252,2572,40.33244472,166,2.603104908
México,Ecatepec de Morelos,1059,355,156,43.94366197,124,34.92957746,145,40.84507042,11,3.098591549
México,Ecatepec de Morelos,1063,6479,2633,40.6389875,2302,35.53017441,2536,39.14184288,97,1.497144621
México,Ecatepec de Morelos,1078,7663,3334,43.50776458,2590,33.79877333,3167,41.32846144,167,2.179303145
México,Ecatepec de Morelos,1082,5408,2392,44.23076923,2024,37.4260355,2283,42.21523669,109,2.015532544
México,Ecatepec de Morelos,110A,4017,1914,47.64749813,1355,33.73164053,1800,44.80955937,114,2.83793876
México,Ecatepec de Morelos,1114,2277,960,42.16073781,834,36.62714097,917,40.2722881,43,1.888449715
México,Ecatepec de Morelos,1148,7808,3267,41.84170082,2682,34.34938525,3140,40.21516393,127,1.626536885
México,Ecatepec de Morelos,1152,8054,3321,41.23416936,2744,34.07002732,3180,39.48348647,141,1.75068289
México,Ecatepec de Morelos,1167,7566,3161,41.77901137,2650,35.02511234,3009,39.77002379,152,2.008987576
México,Ecatepec de Morelos,1186,3392,1504,44.33962264,1283,37.82429245,1412,41.62735849,92,2.712264151
México,Ecatepec de Morelos,1190,6221,2658,42.7262498,2124,34.14242083,2569,41.29561164,89,1.430638161
México,Ecatepec de Morelos,1203,1482,598,40.35087719,607,40.95816464,551,37.17948718,47,3.171390013
México,Ecatepec de Morelos,1218,1474,529,35.88873813,623,42.26594301,496,33.64993216,33,2.23880597
México,Ecatepec de Morelos,1222,1212,473,39.02640264,489,40.34653465,445,36.71617162,28,2.310231023
México,Ecatepec de Morelos,1237,1720,712,41.39534884,695,40.40697674,660,38.37209302,52,3.023255814
México,Ecatepec de Morelos,1241,2739,1145,41.80357795,969,35.37787514,1029,37.56845564,116,4.235122307
México,Ecatepec de Morelos,1256,3248,1323,40.73275862,1169,35.99137931,1254,38.60837438,69,2.124384236
México,Ecatepec de Morelos,1260,3628,1605,44.23925028,1178,32.46968026,1558,42.94377067,47,1.295479603
México,Ecatepec de Morelos,1275,3680,1572,42.7173913,1271,34.53804348,1493,40.57065217,79,2.14673913
México,Ecatepec de Morelos,128A,3834,1674,43.66197183,1278,33.33333333,1556,40.58424622,118,3.077725613
México,Ecatepec de Morelos,1294,5833,2621,44.93399623,1910,32.74472827,2478,42.48242757,143,2.451568661
México,Ecatepec de Morelos,1311,6509,2972,45.65985558,2276,34.96696881,2849,43.77016439,123,1.889691197
México,Ecatepec de Morelos,1345,2178,984,45.17906336,825,37.87878788,971,44.58218549,13,0.59687787
México,Ecatepec de Morelos,135A,4820,1917,39.77178423,1724,35.76763485,1818,37.71784232,99,2.053941909
México,Ecatepec de Morelos,1383,5477,2110,38.52473982,1981,36.16943582,2015,36.79021362,95,1.7345262
México,Ecatepec de Morelos,1398,4655,1931,41.48227712,1589,34.13533835,1857,39.89258861,74,1.589688507
México,Ecatepec de Morelos,1415,1776,785,44.20045045,666,37.5,744,41.89189189,41,2.308558559
México,Ecatepec de Morelos,142A,1554,683,43.95109395,554,35.64993565,642,41.31274131,41,2.638352638
México,Ecatepec de Morelos,1434,6209,2866,46.15880174,2076,33.4353358,2548,41.03720406,318,5.121597681
México,Ecatepec de Morelos,1449,3815,1684,44.14154653,1340,35.12450852,1562,40.94364351,122,3.197903014
México,Ecatepec de Morelos,1468,2387,1021,42.77335568,922,38.62589024,952,39.88269795,69,2.890657729
México,Ecatepec de Morelos,1472,3860,1680,43.52331606,1438,37.25388601,1607,41.63212435,73,1.89119171
México,Ecatepec de Morelos,1487,5426,2455,45.24511611,1894,34.90600811,2285,42.11205308,170,3.13306303
México,Ecatepec de Morelos,1491,6649,2917,43.87125884,2393,35.99037449,2751,41.3746428,166,2.496616032
México,Ecatepec de Morelos,1504,6600,2848,43.15151515,2308,34.96969697,2672,40.48484848,176,2.666666667
México,Ecatepec de Morelos,1523,4397,1861,42.32431203,1808,41.11894474,1740,39.57243575,121,2.751876279
México,Ecatepec de Morelos,1542,5910,2597,43.94247039,2270,38.40947547,2376,40.20304569,221,3.739424704
México,Ecatepec de Morelos,1576,6088,2626,43.13403417,2133,35.03613666,2453,40.29237845,173,2.841655716
México,Ecatepec de Morelos,1580,2159,910,42.14914312,792,36.68364984,805,37.28578045,105,4.863362668
México,Ecatepec de Morelos,1595,7229,3028,41.88684465,2696,37.29423157,2811,38.88504634,217,3.001798312
México,Ecatepec de Morelos,1608,5551,2419,43.57773374,1916,34.51630337,2284,41.14573951,135,2.431994235
México,Ecatepec de Morelos,1631,8786,3567,40.59867972,3061,34.83951741,3335,37.95811518,232,2.640564534
México,Ecatepec de Morelos,1699,6580,2654,40.3343465,2308,35.07598784,2522,38.32826748,132,2.006079027
México,Ecatepec de Morelos,1716,5642,2764,48.98971996,1853,32.84296349,2585,45.81708614,179,3.172633818
México,Ecatepec de Morelos,1720,4404,2016,45.77656676,1677,38.07901907,1929,43.80108992,87,1.975476839
México,Ecatepec de Morelos,1735,7549,3503,46.40349715,2367,31.35514638,3336,44.19128361,167,2.212213538
México,Ecatepec de Morelos,174A,3062,1330,43.43566297,1125,36.74069236,1261,41.18223383,69,2.253429131
México,Ecatepec de Morelos,1754,7710,3479,45.1232166,2589,33.57976654,3333,43.22957198,146,1.893644617
México,Ecatepec de Morelos,1769,6633,2987,45.03241369,2069,31.19252224,2841,42.83129806,146,2.201115634
México,Ecatepec de Morelos,1773,6038,2842,47.06856575,1999,33.10698907,2745,45.46207353,97,1.606492216
México,Ecatepec de Morelos,1788,6253,2848,45.54613785,2196,35.11914281,2711,43.35518951,137,2.190948345
México,Ecatepec de Morelos,1792,9898,4516,45.62537886,3438,34.73428976,4312,43.56435644,204,2.061022429
México,Ecatepec de Morelos,1805,8161,3456,42.3477515,2908,35.63288813,3395,41.60029408,61,0.747457419
México,Ecatepec de Morelos,181A,4855,2292,47.20906282,1633,33.63542739,2235,46.03501545,57,1.174047374
México,Ecatepec de Morelos,1824,5044,2298,45.5590801,1804,35.76526566,2181,43.23949247,117,2.319587629
México,Ecatepec de Morelos,1858,6745,3022,44.80355819,2168,32.14232765,2866,42.49073388,156,2.312824314
México,Ecatepec de Morelos,1862,3644,1545,42.39846323,1321,36.25137212,1542,42.31613611,3,0.082327113
México,Ecatepec de Morelos,1877,9013,4044,44.86852324,3085,34.22833685,3856,42.78264729,188,2.085875957
México,Ecatepec de Morelos,1881,8443,4034,47.77922539,2963,35.09416084,3818,45.22089305,216,2.558332346
México,Ecatepec de Morelos,1896,4996,2168,43.39471577,1666,33.34667734,2070,41.43314652,98,1.961569255
México,Ecatepec de Morelos,1909,5592,2459,43.97353362,1839,32.88626609,2357,42.14949928,102,1.824034335
México,Ecatepec de Morelos,1913,5421,2268,41.83729939,1786,32.94595093,2187,40.34311013,81,1.494189264
México,Ecatepec de Morelos,1928,8317,3696,44.43910064,2967,35.67392088,3505,42.1425995,191,2.296501142
México,Ecatepec de Morelos,1932,8620,3962,45.96287703,2938,34.08352668,3797,44.0487239,165,1.914153132
México,Ecatepec de Morelos,1947,4177,1812,43.38041657,1373,32.87048121,1689,40.43571942,123,2.944697151
México,Ecatepec de Morelos,1951,4392,1910,43.48816029,1419,32.30874317,1778,40.48269581,132,3.005464481
México,Ecatepec de Morelos,1966,9032,3992,44.19840567,2957,32.73914969,3781,41.86226749,211,2.336138175
México,Ecatepec de Morelos,1970,9442,4183,44.30205465,3096,32.78966321,3964,41.9826308,219,2.319423851
México,Ecatepec de Morelos,1985,3313,1344,40.56746152,1206,36.40205252,1266,38.21309991,78,2.354361606
México,Ecatepec de Morelos,199A,4999,2099,41.98839768,2039,40.78815763,1949,38.98779756,150,3.00060012
México,Ecatepec de Morelos,2004,2646,1146,43.3106576,925,34.95842782,1053,39.79591837,93,3.514739229
México,Ecatepec de Morelos,2019,2200,959,43.59090909,751,34.13636364,896,40.72727273,63,2.863636364
México,Ecatepec de Morelos,2023,2798,1165,41.63688349,947,33.845604,1112,39.74267334,53,1.89421015
México,Ecatepec de Morelos,2042,3533,1569,44.40984999,1273,36.0317011,1470,41.60769884,99,2.802151146
México,Ecatepec de Morelos,2057,4051,1867,46.08738583,1448,35.74426068,1755,43.32263639,112,2.764749445
México,Ecatepec de Morelos,2061,7536,3126,41.48089172,2524,33.492569,3023,40.1141189,103,1.366772824
México,Ecatepec de Morelos,2076,8031,3679,45.8099863,2822,35.13883701,3472,43.23247416,207,2.57751214
México,Ecatepec de Morelos,2080,3291,1494,45.39653601,1197,36.37192343,1387,42.14524461,107,3.251291401
México,Ecatepec de Morelos,2095,5842,2678,45.84046559,2215,37.91509757,2510,42.9647381,168,2.875727491
México,Ecatepec de Morelos,2112,11943,5034,42.15021351,4216,35.30101315,4773,39.96483296,261,2.185380558
México,Ecatepec de Morelos,2150,7037,2833,40.25863294,2450,34.81597272,2670,37.94230496,163,2.316327981
México,Ecatepec de Morelos,2165,4628,1866,40.31979257,1531,33.0812446,1766,38.15903198,100,2.160760588
México,Ecatepec de Morelos,2199,5763,2272,39.42391116,1993,34.58268263,2125,36.87315634,147,2.550754815
México,Ecatepec de Morelos,2201,7878,3208,40.72099518,2642,33.53643057,3006,38.15689261,202,2.564102564
México,Ecatepec de Morelos,2216,11295,4489,39.74324923,3893,34.46657813,4233,37.47675963,256,2.266489597
México,Ecatepec de Morelos,2220,4991,2055,41.1741134,1705,34.16149068,1887,37.8080545,168,3.366058906
México,Ecatepec de Morelos,2235,5712,2351,41.15896359,1960,34.31372549,2265,39.65336134,86,1.505602241
México,Ecatepec de Morelos,224A,5226,2091,40.01148106,1866,35.70608496,1976,37.81094527,115,2.200535783
México,Ecatepec de Morelos,2254,3768,1522,40.39278132,1301,34.52760085,1423,37.76539278,99,2.627388535
México,Ecatepec de Morelos,2269,3951,1673,42.34371045,1297,32.82713237,1630,41.25537839,43,1.088332068
México,Ecatepec de Morelos,2273,3784,1552,41.01479915,1409,37.23572939,1499,39.6141649,53,1.400634249
México,Ecatepec de Morelos,2288,7104,3249,45.7347973,2470,34.76914414,3025,42.58164414,224,3.153153153
México,Ecatepec de Morelos,2292,8045,3346,41.59105034,2806,34.87880671,3192,39.6768179,154,1.914232443
México,Ecatepec de Morelos,2305,4659,1927,41.36080704,1688,36.23095085,1824,39.1500322,103,2.210774844
México,Ecatepec de Morelos,231A,4381,1931,44.07669482,1579,36.04199954,1847,42.15932436,84,1.917370463
México,Ecatepec de Morelos,2324,4467,1921,43.00425341,1672,37.43004253,1844,41.28050146,77,1.723751959
México,Ecatepec de Morelos,2339,3250,1320,40.61538462,1185,36.46153846,1291,39.72307692,29,0.892307692
México,Ecatepec de Morelos,2343,2912,1216,41.75824176,974,33.4478022,1157,39.73214286,59,2.026098901
México,Ecatepec de Morelos,2358,5652,2482,43.91365888,2179,38.5527247,2341,41.41896674,141,2.494692144
México,Ecatepec de Morelos,2362,2822,1228,43.51523742,961,34.05386251,1136,40.2551382,92,3.26009922
México,Ecatepec de Morelos,2377,3275,1349,41.19083969,1147,35.02290076,1253,38.25954198,96,2.93129771
México,Ecatepec de Morelos,2428,3440,1393,40.49418605,1230,35.75581395,1314,38.19767442,79,2.296511628
México,Ecatepec de Morelos,2432,2953,1206,40.83982391,1010,34.20250593,1138,38.53708093,68,2.302742973
México,Ecatepec de Morelos,2447,4165,1601,38.43937575,1452,34.86194478,1506,36.15846339,95,2.280912365
México,Ecatepec de Morelos,2451,4398,2042,46.43019554,1638,37.24420191,1970,44.79308777,72,1.637107776
México,Ecatepec de Morelos,2485,3575,1428,39.94405594,1226,34.29370629,1338,37.42657343,90,2.517482517
México,Ecatepec de Morelos,249A,1577,749,47.49524413,540,34.24223209,679,43.05643627,70,4.438807863
México,Ecatepec de Morelos,2502,3243,1446,44.58834413,1159,35.73851372,1353,41.72062905,93,2.867715079
México,Ecatepec de Morelos,2517,1280,532,41.5625,502,39.21875,487,38.046875,45,3.515625
México,Ecatepec de Morelos,2521,2000,829,41.45,827,41.35,806,40.3,23,1.15
México,Ecatepec de Morelos,256A,2126,846,39.79303857,733,34.47789276,795,37.39416745,51,2.398871119
México,Ecatepec de Morelos,2574,7042,2843,40.37205339,2422,34.39363817,2702,38.36978131,141,2.002272082
México,Ecatepec de Morelos,2589,2507,965,38.49222178,894,35.66015158,913,36.41802952,52,2.074192262
México,Ecatepec de Morelos,2593,5044,2183,43.27914354,1831,36.30055511,2089,41.41554322,94,1.863600317
México,Ecatepec de Morelos,2610,2381,980,41.15917682,735,30.86938261,943,39.6052079,37,1.553968921
México,Ecatepec de Morelos,2644,2339,922,39.41855494,786,33.60410432,880,37.62291578,42,1.795639162
México,Ecatepec de Morelos,2659,4062,1589,39.11866076,1407,34.63810931,1487,36.60758247,102,2.511078287
México,Ecatepec de Morelos,2697,6854,2610,38.07995331,2392,34.89932886,2375,34.65129851,235,3.4286548
México,Ecatepec de Morelos,270A,4995,1968,39.3993994,1647,32.97297297,1853,37.0970971,115,2.302302302
México,Ecatepec de Morelos,2729,911,337,36.99231614,329,36.11416026,323,35.45554336,14,1.536772777
México,Ecatepec de Morelos,2733,1360,502,36.91176471,481,35.36764706,465,34.19117647,37,2.720588235
México,Ecatepec de Morelos,2748,5216,1948,37.34662577,1738,33.32055215,1825,34.98849693,123,2.358128834
México,Ecatepec de Morelos,2752,1763,665,37.7197958,608,34.48667045,638,36.18831537,27,1.531480431
México,Ecatepec de Morelos,2790,11560,5020,43.42560554,3880,33.56401384,4773,41.28892734,247,2.136678201
México,Ecatepec de Morelos,2803,8447,3404,40.29833077,3023,35.78785368,3244,38.40416716,160,1.894163608
México,Ecatepec de Morelos,2818,6497,2806,43.18916423,2396,36.87855934,2650,40.78805603,156,2.401108204
México,Ecatepec de Morelos,2822,6778,3087,45.54440838,2340,34.52345825,2914,42.99203305,173,2.552375332
México,Ecatepec de Morelos,2837,5060,2108,41.66007905,1829,36.14624506,1981,39.15019763,127,2.509881423
México,Ecatepec de Morelos,2841,4891,2002,40.93232468,1741,35.59599264,1889,38.6219587,113,2.310365978
México,Ecatepec de Morelos,2856,1901,830,43.66123093,752,39.5581273,808,42.50394529,22,1.157285639
México,Ecatepec de Morelos,2860,1965,841,42.79898219,692,35.21628499,782,39.79643766,59,3.002544529
México,Ecatepec de Morelos,2875,1985,927,46.70025189,674,33.95465995,851,42.87153652,76,3.828715365
México,Ecatepec de Morelos,288A,4037,1622,40.17835026,1331,32.97002725,1575,39.0141194,47,1.164230865
México,Ecatepec de Morelos,2894,4744,1969,41.50505902,1590,33.51602024,1883,39.69224283,86,1.812816189
México,Ecatepec de Morelos,2907,2677,1266,47.29174449,974,36.38401195,1160,43.33208816,106,3.959656332
México,Ecatepec de Morelos,2911,2812,1312,46.6571835,1093,38.86913229,1185,42.14082504,127,4.516358464
México,Ecatepec de Morelos,2926,2676,1294,48.35575486,977,36.50971599,1218,45.51569507,76,2.840059791
México,Ecatepec de Morelos,2930,1777,860,48.39617333,639,35.95948227,800,45.01969612,60,3.376477209
México,Ecatepec de Morelos,2945,5919,2560,43.25054908,2061,34.82007096,2460,41.56107451,100,1.689474573
México,Ecatepec de Morelos,295A,5316,2472,46.50112867,1648,31.00075245,2374,44.65763732,98,1.843491347
México,Ecatepec de Morelos,2964,3508,1445,41.19156214,1266,36.08893957,1366,38.9395667,79,2.251995439
México,Ecatepec de Morelos,2979,4561,1833,40.18855514,1560,34.20302565,1742,38.19337865,91,1.995176496
México,Ecatepec de Morelos,2983,3557,1526,42.90132134,1218,34.24233905,1430,40.20241777,96,2.69890357
México,Ecatepec de Morelos,2998,4628,1849,39.95246327,1606,34.70181504,1737,37.53241141,112,2.420051858
México,Ecatepec de Morelos,3002,3849,1601,41.59521954,1384,35.95739153,1533,39.82852689,68,1.766692647
México,Ecatepec de Morelos,3017,4648,1830,39.37177281,1708,36.74698795,1794,38.59724613,36,0.774526678
México,Ecatepec de Morelos,3021,3103,1425,45.92330003,1082,34.86948115,1354,43.63519175,71,2.288108282
México,Ecatepec de Morelos,3036,4645,2083,44.84391819,1683,36.23250807,1956,42.10979548,127,2.734122713
México,Ecatepec de Morelos,3040,4920,2247,45.67073171,1650,33.53658537,2116,43.00813008,131,2.662601626
México,Ecatepec de Morelos,3055,3984,1724,43.27309237,1413,35.46686747,1632,40.96385542,92,2.309236948
México,Ecatepec de Morelos,306A,3892,1535,39.43987667,1378,35.40596095,1393,35.79136691,142,3.648509764
México,Ecatepec de Morelos,3074,4131,1587,38.41684822,1357,32.84918906,1483,35.89929799,104,2.51755023
México,Ecatepec de Morelos,3089,2542,997,39.22108576,897,35.28717545,939,36.93941778,58,2.281667978
México,Ecatepec de Morelos,3093,3168,1250,39.45707071,1130,35.66919192,1173,37.02651515,77,2.430555556
México,Ecatepec de Morelos,3106,4189,1597,38.1236572,1423,33.96992122,1505,35.92742898,92,2.196228217
México,Ecatepec de Morelos,3110,3880,1548,39.89690722,1383,35.6443299,1448,37.31958763,100,2.577319588
México,Ecatepec de Morelos,3125,2872,1095,38.12674095,1049,36.52506964,1025,35.68941504,70,2.437325905
México,Ecatepec de Morelos,313A,3434,1336,38.90506698,1216,35.41059988,1284,37.3907979,52,1.514269074
México,Ecatepec de Morelos,3144,3111,1168,37.54419801,1078,34.65123754,1073,34.49051752,95,3.053680489
México,Ecatepec de Morelos,3159,4372,1706,39.021043,1611,36.84812443,1624,37.14547118,82,1.875571821
México,Ecatepec de Morelos,3163,2362,887,37.55292125,856,36.24047417,837,35.43607113,50,2.116850127
México,Ecatepec de Morelos,3178,2719,1263,46.45090107,869,31.96027951,1187,43.65575579,76,2.795145274
México,Ecatepec de Morelos,3182,4097,1955,47.71784232,1290,31.4864535,1896,46.27776422,59,1.440078106
México,Ecatepec de Morelos,3197,4974,2262,45.47647768,1635,32.87092883,2091,42.03860072,171,3.43787696
México,Ecatepec de Morelos,320A,5667,2523,44.52091053,1840,32.46867831,2371,41.83871537,152,2.682195165
México,Ecatepec de Morelos,3229,4074,1684,41.33529701,1227,30.11782032,1608,39.46980854,76,1.865488463
México,Ecatepec de Morelos,3233,6514,2748,42.18606079,2359,36.21430765,2598,39.88332822,150,2.302732576
México,Ecatepec de Morelos,3248,5105,2178,42.66405485,1816,35.57296768,2068,40.5093046,110,2.154750245
México,Ecatepec de Morelos,3252,4606,1825,39.62223187,1675,36.36561007,1693,36.75640469,132,2.865827182
México,Ecatepec de Morelos,3267,3705,1491,40.24291498,1205,32.52361673,1385,37.38191633,106,2.86099865
México,Ecatepec de Morelos,3271,3178,1229,38.67212083,1118,35.17935809,1168,36.75267464,61,1.919446193
México,Ecatepec de Morelos,3286,4263,1765,41.402768,1404,32.93455313,1632,38.28289937,133,3.119868637
México,Ecatepec de Morelos,3290,3171,1244,39.23052665,1128,35.57237465,1168,36.83380637,76,2.396720278
México,Ecatepec de Morelos,3303,3687,1413,38.32384052,1343,36.425278,1356,36.77786819,57,1.545972335
México,Ecatepec de Morelos,3318,3790,1552,40.94986807,1288,33.98416887,1382,36.46437995,170,4.485488127
México,Ecatepec de Morelos,3322,3718,1498,40.29047875,1287,34.61538462,1422,38.24636902,76,2.044109736
México,Ecatepec de Morelos,3337,4900,1932,39.42857143,1751,35.73469388,1836,37.46938776,96,1.959183673
México,Ecatepec de Morelos,3341,7685,2944,38.30839297,2561,33.32465843,2736,35.60182173,208,2.706571243
México,Ecatepec de Morelos,3356,4425,1874,42.35028249,1521,34.37288136,1756,39.68361582,118,2.666666667
México,Ecatepec de Morelos,3360,4546,1845,40.58512978,1622,35.67971843,1731,38.07743071,114,2.507699076
México,Ecatepec de Morelos,3375,3367,1322,39.26343926,1231,36.56073656,1264,37.54083754,58,1.722601723
México,Ecatepec de Morelos,338A,6105,2218,36.33087633,2164,35.44635545,2077,34.02129402,141,2.30958231
México,Ecatepec de Morelos,3394,4013,1588,39.57139297,1338,33.34163967,1475,36.75554448,113,2.815848492
México,Ecatepec de Morelos,3407,1266,529,41.78515008,416,32.85939968,486,38.38862559,43,3.396524487
México,Ecatepec de Morelos,3411,3007,1203,40.00665115,1043,34.68573329,1135,37.74526106,68,2.26139009
México,Ecatepec de Morelos,3426,4200,1642,39.0952381,1407,33.5,1514,36.04761905,128,3.047619048
México,Ecatepec de Morelos,3430,3610,1377,38.14404432,1274,35.29085873,1309,36.26038781,68,1.88365651
México,Ecatepec de Morelos,3445,1297,551,42.48265227,440,33.92444102,531,40.94063223,20,1.542020046
México,Ecatepec de Morelos,345A,4901,1934,39.46133442,1725,35.19689859,1828,37.29851051,106,2.162823913
México,Ecatepec de Morelos,3464,4385,1809,41.25427594,1485,33.8654504,1717,39.15621437,92,2.098061574
México,Ecatepec de Morelos,3483,4274,1642,38.41834347,1508,35.28310716,1490,34.86195601,152,3.556387459
México,Ecatepec de Morelos,3498,3708,1461,39.4012945,1264,34.08845739,1383,37.29773463,78,2.103559871
México,Ecatepec de Morelos,3500,6317,2775,43.92908026,2287,36.20389425,2608,41.28542029,167,2.643659965
México,Ecatepec de Morelos,3515,7341,3250,44.27189756,2646,36.04413568,3111,42.37842256,139,1.893475003
México,Ecatepec de Morelos,3534,4235,1903,44.93506494,1430,33.76623377,1778,41.98347107,125,2.951593861
México,Ecatepec de Morelos,3549,5619,2613,46.50293647,1996,35.52233494,2463,43.83342232,150,2.669514148
México,Ecatepec de Morelos,3553,2955,1433,48.49407783,1025,34.68697124,1346,45.5499154,87,2.944162437
México,Ecatepec de Morelos,3568,2791,1391,49.83876747,996,35.686134,1284,46.00501612,107,3.833751344
México,Ecatepec de Morelos,3572,4314,1722,39.91655076,1438,33.33333333,1619,37.52897543,103,2.387575336
México,Ecatepec de Morelos,3587,5942,2379,40.03702457,2188,36.82261865,2235,37.61359812,144,2.423426456
México,Ecatepec de Morelos,3591,2384,999,41.90436242,845,35.44463087,945,39.63926174,54,2.265100671
México,Ecatepec de Morelos,3604,4121,1512,36.69012376,1474,35.76801747,1422,34.50618782,90,2.183935938
México,Ecatepec de Morelos,3619,2935,1191,40.57921635,1053,35.87734242,1123,38.26235094,68,2.316865417
México,Ecatepec de Morelos,3623,5288,2090,39.52344932,1847,34.92813918,1970,37.25416036,120,2.269288956
México,Ecatepec de Morelos,3638,6478,2576,39.76535968,2401,37.06390861,2451,37.83575178,125,1.929607904
México,Ecatepec de Morelos,3642,6417,2625,40.90696587,2288,35.65529063,2533,39.47327412,92,1.433691756
México,Ecatepec de Morelos,3657,7383,2833,38.37193553,2593,35.12122443,2715,36.77366924,118,1.598266287
México,Ecatepec de Morelos,3661,4639,1937,41.75468851,1808,38.97391679,1811,39.0385859,126,2.716102608
México,Ecatepec de Morelos,3676,4691,2063,43.97782989,1797,38.30739714,1929,41.1212961,134,2.856533788
México,Ecatepec de Morelos,3680,1953,830,42.49871992,768,39.32411674,778,39.83614951,52,2.662570405
México,Ecatepec de Morelos,3695,1738,693,39.87341772,711,40.90909091,652,37.51438435,41,2.359033372
México,Ecatepec de Morelos,3746,3047,1133,37.18411552,1053,34.55858221,1098,36.0354447,35,1.148670824
México,Ecatepec de Morelos,3750,857,334,38.97316219,302,35.23920653,316,36.87281214,18,2.100350058
México,Ecatepec de Morelos,3765,126,53,42.06349206,34,26.98412698,51,40.47619048,0,0
México,Ecatepec de Morelos,377A,934,330,35.33190578,309,33.08351178,290,31.04925054,40,4.282655246
México,Ecatepec de Morelos,3784,91,34,37.36263736,32,35.16483516,31,34.06593407,3,3.296703297
México,Ecatepec de Morelos,3799,768,328,42.70833333,256,33.33333333,304,39.58333333,24,3.125
México,Ecatepec de Morelos,3801,147,56,38.0952381,63,42.85714286,54,36.73469388,0,0
México,Ecatepec de Morelos,3816,570,214,37.54385965,197,34.56140351,204,35.78947368,10,1.754385965
México,Ecatepec de Morelos,3835,3688,1542,41.81127983,1280,34.70715835,1456,39.47939262,86,2.331887202
México,Ecatepec de Morelos,3854,2881,1287,44.67198889,988,34.29364804,1187,41.20097188,100,3.471017008
México,Ecatepec de Morelos,3869,5799,2380,41.04155889,2079,35.85100879,2253,38.85152613,127,2.190032764
